order_item_id,order_id,product_id,quantity,unit_price,customer_id,order_date,total_amount,customer_name,city,signup_date,product_name,category,price
223,O00081,P0407,2,57900,C0256,11/19/2025,356432,Customer 256,Kolkata,12/6/2024,Bottle 32,Home,57900
224,O00081,P0010,2,18247,C0256,11/19/2025,356432,Customer 256,Kolkata,12/6/2024,Laptop 10,Electronics,18247
225,O00081,P0196,3,11568,C0256,11/19/2025,356432,Customer 256,Kolkata,12/6/2024,Shelf 71,Furniture,11568
226,O00081,P0401,2,32521,C0256,11/19/2025,356432,Customer 256,Kolkata,12/6/2024,Bottle 26,Home,32521
227,O00081,P0366,2,52196,C0256,11/19/2025,356432,Customer 256,Kolkata,12/6/2024,Jeans 116,Fashion,52196
228,O00082,P0165,2,18192,C0935,10/17/2025,292960,Customer 935,Kolkata,5/2/2024,Shelf 40,Furniture,18192
229,O00082,P0199,3,42615,C0935,10/17/2025,292960,Customer 935,Kolkata,5/2/2024,Lamp 74,Furniture,42615
230,O00082,P0139,1,55090,C0935,10/17/2025,292960,Customer 935,Kolkata,5/2/2024,Shelf 14,Furniture,55090
231,O00082,P0093,1,66449,C0935,10/17/2025,292960,Customer 935,Kolkata,5/2/2024,Monitor 93,Electronics,66449
232,O00082,P0014,2,3596,C0935,10/17/2025,292960,Customer 935,Kolkata,5/2/2024,Laptop 14,Electronics,3596
233,O00083,P0184,1,14264,C0060,8/30/2025,277109,Customer 60,Delhi,2/16/2024,Shelf 59,Furniture,14264
234,O00083,P0393,1,18398,C0060,8/30/2025,277109,Customer 60,Delhi,2/16/2024,Air Fryer 18,Home,18398
235,O00083,P0300,1,34483,C0060,8/30/2025,277109,Customer 60,Delhi,2/16/2024,Jeans 50,Fashion,34483
236,O00083,P0120,3,60098,C0060,8/30/2025,277109,Customer 60,Delhi,2/16/2024,Keyboard 120,Electronics,60098
237,O00083,P0499,1,29670,C0060,8/30/2025,277109,Customer 60,Delhi,2/16/2024,Bottle 124,Home,29670
238,O00084,P0392,1,50103,C0273,10/1/2025,50103,Customer 273,Pune,4/25/2024,Air Fryer 17,Home,50103
239,O00085,P0479,1,15528,C0590,7/18/2025,79444,Customer 590,Delhi,12/7/2024,Bottle 104,Home,15528
240,O00085,P0430,1,11338,C0590,7/18/2025,79444,Customer 590,Delhi,12/7/2024,Bottle 55,Home,11338
241,O00085,P0433,1,52578,C0590,7/18/2025,79444,Customer 590,Delhi,12/7/2024,Mixer 58,Home,52578
242,O00086,P0468,3,48145,C0607,6/12/2025,460866,Customer 607,Delhi,10/16/2024,Air Fryer 93,Home,48145
243,O00086,P0303,3,61737,C0607,6/12/2025,460866,Customer 607,Delhi,10/16/2024,Shoes 53,Fashion,61737
244,O00086,P0015,2,65610,C0607,6/12/2025,460866,Customer 607,Delhi,10/16/2024,Phone 15,Electronics,65610
245,O00087,P0073,2,26941,C0971,10/18/2025,286957,Customer 971,Ahmedabad,6/7/2024,Monitor 73,Electronics,26941
246,O00087,P0289,3,9739,C0971,10/18/2025,286957,Customer 971,Ahmedabad,6/7/2024,Shoes 39,Fashion,9739
247,O00087,P0486,2,64378,C0971,10/18/2025,286957,Customer 971,Ahmedabad,6/7/2024,Air Fryer 111,Home,64378
248,O00087,P0097,1,65066,C0971,10/18/2025,286957,Customer 971,Ahmedabad,6/7/2024,Headphones 97,Electronics,65066
249,O00087,P0429,2,5018,C0971,10/18/2025,286957,Customer 971,Ahmedabad,6/7/2024,Vacuum 54,Home,5018
250,O00088,P0120,3,60098,C0039,2/16/2025,180294,Customer 39,Bangalore,11/7/2024,Keyboard 120,Electronics,60098
251,O00089,P0245,1,69516,C0225,1/11/2025,281423,Customer 225,Pune,4/26/2024,Lamp 120,Furniture,69516
252,O00089,P0001,1,18914,C0225,1/11/2025,281423,Customer 225,Pune,4/26/2024,Laptop 1,Electronics,18914
253,O00089,P0170,2,43492,C0225,1/11/2025,281423,Customer 225,Pune,4/26/2024,Lamp 45,Furniture,43492
254,O00089,P0470,3,15136,C0225,1/11/2025,281423,Customer 225,Pune,4/26/2024,Vacuum 95,Home,15136
255,O00089,P0315,1,60601,C0225,1/11/2025,281423,Customer 225,Pune,4/26/2024,Jacket 65,Fashion,60601
256,O00090,P0012,1,41407,C0941,6/15/2025,41407,Customer 941,Pune,10/21/2024,Monitor 12,Electronics,41407
257,O00091,P0397,3,57173,C0601,12/27/2025,196409,Customer 601,Kolkata,5/1/2024,Air Fryer 22,Home,57173
258,O00091,P0057,2,12445,C0601,12/27/2025,196409,Customer 601,Kolkata,5/1/2024,Keyboard 57,Electronics,12445
259,O00092,P0361,2,50511,C0984,2/7/2025,301597,Customer 984,Mumbai,5/16/2024,Jeans 111,Fashion,50511
260,O00092,P0483,3,50493,C0984,2/7/2025,301597,Customer 984,Mumbai,5/16/2024,Air Fryer 108,Home,50493
261,O00092,P0340,1,49096,C0984,2/7/2025,301597,Customer 984,Mumbai,5/16/2024,Shoes 90,Fashion,49096
262,O00093,P0070,3,8052,C0345,6/4/2025,246037,Customer 345,Mumbai,11/28/2024,Laptop 70,Electronics,8052
263,O00093,P0500,2,22247,C0345,6/4/2025,246037,Customer 345,Mumbai,11/28/2024,Bottle 125,Home,22247
264,O00093,P0081,3,59129,C0345,6/4/2025,246037,Customer 345,Mumbai,11/28/2024,Headphones 81,Electronics,59129
265,O00094,P0090,3,65573,C0984,9/7/2025,251538,Customer 984,Mumbai,5/16/2024,Monitor 90,Electronics,65573
266,O00094,P0363,3,7238,C0984,9/7/2025,251538,Customer 984,Mumbai,5/16/2024,Jeans 113,Fashion,7238
267,O00094,P0496,3,11035,C0984,9/7/2025,251538,Customer 984,Mumbai,5/16/2024,Air Fryer 121,Home,11035
268,O00095,P0341,1,60361,C0806,7/2/2025,182921,Customer 806,Lucknow,8/11/2024,Jacket 91,Fashion,60361
269,O00095,P0302,2,61280,C0806,7/2/2025,182921,Customer 806,Lucknow,8/11/2024,Jacket 52,Fashion,61280
270,O00096,P0066,1,38167,C0315,12/19/2025,267196,Customer 315,Lucknow,7/18/2024,Monitor 66,Electronics,38167
271,O00096,P0091,3,65391,C0315,12/19/2025,267196,Customer 315,Lucknow,7/18/2024,Headphones 91,Electronics,65391
272,O00096,P0374,3,10952,C0315,12/19/2025,267196,Customer 315,Lucknow,7/18/2024,Shoes 124,Fashion,10952
273,O00097,P0094,3,31752,C0401,10/18/2025,95256,Customer 401,Jaipur,11/26/2024,Monitor 94,Electronics,31752
274,O00098,P0328,1,2261,C0326,11/10/2025,59549,Customer 326,Hyderabad,7/18/2024,Jacket 78,Fashion,2261
275,O00098,P0290,2,28644,C0326,11/10/2025,59549,Customer 326,Hyderabad,7/18/2024,T-Shirt 40,Fashion,28644
276,O00099,P0122,2,43187,C0145,6/19/2025,86374,Customer 145,Jaipur,12/4/2024,Phone 122,Electronics,43187
277,O00100,P0421,3,9264,C0328,3/27/2025,27792,Customer 328,Jaipur,3/25/2024,Bottle 46,Home,9264
278,O00101,P0229,1,60804,C0687,11/24/2025,78262,Customer 687,Bangalore,1/9/2024,Desk 104,Furniture,60804
279,O00101,P0006,1,4444,C0687,11/24/2025,78262,Customer 687,Bangalore,1/9/2024,Monitor 6,Electronics,4444
280,O00101,P0136,3,4338,C0687,11/24/2025,78262,Customer 687,Bangalore,1/9/2024,Chair 11,Furniture,4338
281,O00102,P0403,1,14221,C0070,6/29/2025,114316,Customer 70,Ahmedabad,12/15/2024,Vacuum 28,Home,14221
282,O00102,P0056,1,39891,C0070,6/29/2025,114316,Customer 70,Ahmedabad,12/15/2024,Phone 56,Electronics,39891
283,O00102,P0369,2,30102,C0070,6/29/2025,114316,Customer 70,Ahmedabad,12/15/2024,Jacket 119,Fashion,30102
284,O00103,P0453,2,6056,C0449,8/3/2025,69954,Customer 449,Chennai,8/14/2024,Bottle 78,Home,6056
285,O00103,P0212,2,28921,C0449,8/3/2025,69954,Customer 449,Chennai,8/14/2024,Chair 87,Furniture,28921
286,O00104,P0052,3,68212,C0360,10/7/2025,499912,Customer 360,Kolkata,12/12/2024,Headphones 52,Electronics,68212
287,O00104,P0425,3,55660,C0360,10/7/2025,499912,Customer 360,Kolkata,12/12/2024,Air Fryer 50,Home,55660
288,O00104,P0246,3,29388,C0360,10/7/2025,499912,Customer 360,Kolkata,12/12/2024,Chair 121,Furniture,29388
289,O00104,P0404,1,40132,C0360,10/7/2025,499912,Customer 360,Kolkata,12/12/2024,Air Fryer 29,Home,40132
290,O00105,P0410,1,26526,C0167,8/20/2025,26526,Customer 167,Chennai,5/2/2024,Bottle 35,Home,26526
291,O00106,P0134,1,22549,C0302,1/11/2025,131342,Customer 302,Chennai,2/9/2024,Lamp 9,Furniture,22549
292,O00106,P0488,2,41432,C0302,1/11/2025,131342,Customer 302,Chennai,2/9/2024,Air Fryer 113,Home,41432
293,O00106,P0054,1,25929,C0302,1/11/2025,131342,Customer 302,Chennai,2/9/2024,Headphones 54,Electronics,25929
294,O00107,P0375,3,20414,C0910,7/12/2025,115285,Customer 910,Jaipur,5/19/2024,Jeans 125,Fashion,20414
295,O00107,P0039,1,54043,C0910,7/12/2025,115285,Customer 910,Jaipur,5/19/2024,Keyboard 39,Electronics,54043
296,O00108,P0458,3,56085,C0347,11/1/2025,502361,Customer 347,Pune,1/16/2024,Bottle 83,Home,56085
297,O00108,P0248,1,60886,C0347,11/1/2025,502361,Customer 347,Pune,1/16/2024,Shelf 123,Furniture,60886
298,O00108,P0361,3,50511,C0347,11/1/2025,502361,Customer 347,Pune,1/16/2024,Jeans 111,Fashion,50511
299,O00108,P0016,2,50923,C0347,11/1/2025,502361,Customer 347,Pune,1/16/2024,Keyboard 16,Electronics,50923
300,O00108,P0221,1,19841,C0347,11/1/2025,502361,Customer 347,Pune,1/16/2024,Chair 96,Furniture,19841
301,O00109,P0106,2,38027,C0055,2/21/2025,350704,Customer 55,Lucknow,5/14/2024,Headphones 106,Electronics,38027
302,O00109,P0499,3,29670,C0055,2/21/2025,350704,Customer 55,Lucknow,5/14/2024,Bottle 124,Home,29670
303,O00109,P0098,3,61880,C0055,2/21/2025,350704,Customer 55,Lucknow,5/14/2024,Keyboard 98,Electronics,61880
304,O00110,P0339,1,52222,C0740,10/4/2025,148665,Customer 740,Jaipur,12/2/2024,Jeans 89,Fashion,52222
305,O00110,P0145,1,69075,C0740,10/4/2025,148665,Customer 740,Jaipur,12/2/2024,Lamp 20,Furniture,69075
306,O00110,P0153,1,27368,C0740,10/4/2025,148665,Customer 740,Jaipur,12/2/2024,Shelf 28,Furniture,27368
307,O00111,P0431,1,32736,C0403,10/20/2025,259867,Customer 403,Chennai,2/17/2024,Mixer 56,Home,32736
308,O00111,P0252,2,20532,C0403,10/20/2025,259867,Customer 403,Chennai,2/17/2024,Jeans 2,Fashion,20532
309,O00111,P0079,1,31885,C0403,10/20/2025,259867,Customer 403,Chennai,2/17/2024,Headphones 79,Electronics,31885
310,O00111,P0028,2,20844,C0403,10/20/2025,259867,Customer 403,Chennai,2/17/2024,Headphones 28,Electronics,20844
311,O00111,P0185,3,37498,C0403,10/20/2025,259867,Customer 403,Chennai,2/17/2024,Shelf 60,Furniture,37498
312,O00112,P0103,1,6130,C0641,11/4/2025,115636,Customer 641,Ahmedabad,11/13/2024,Headphones 103,Electronics,6130
313,O00112,P0050,3,21429,C0641,11/4/2025,115636,Customer 641,Ahmedabad,11/13/2024,Phone 50,Electronics,21429
314,O00112,P0014,2,3596,C0641,11/4/2025,115636,Customer 641,Ahmedabad,11/13/2024,Laptop 14,Electronics,3596
315,O00112,P0106,1,38027,C0641,11/4/2025,115636,Customer 641,Ahmedabad,11/13/2024,Headphones 106,Electronics,38027
316,O00113,P0402,2,25830,C0485,3/1/2025,78190,Customer 485,Mumbai,1/14/2024,Vacuum 27,Home,25830
317,O00113,P0204,3,1698,C0485,3/1/2025,78190,Customer 485,Mumbai,1/14/2024,Shelf 79,Furniture,1698
318,O00113,P0242,2,10718,C0485,3/1/2025,78190,Customer 485,Mumbai,1/14/2024,Lamp 117,Furniture,10718
319,O00114,P0199,2,42615,C0094,11/25/2025,200976,Customer 94,Ahmedabad,5/15/2024,Lamp 74,Furniture,42615
320,O00114,P0095,1,46454,C0094,11/25/2025,200976,Customer 94,Ahmedabad,5/15/2024,Phone 95,Electronics,46454
321,O00114,P0190,2,21498,C0094,11/25/2025,200976,Customer 94,Ahmedabad,5/15/2024,Shelf 65,Furniture,21498
322,O00114,P0454,1,3160,C0094,11/25/2025,200976,Customer 94,Ahmedabad,5/15/2024,Mixer 79,Home,3160
323,O00114,P0196,2,11568,C0094,11/25/2025,200976,Customer 94,Ahmedabad,5/15/2024,Shelf 71,Furniture,11568
324,O00115,P0116,3,65746,C0451,8/27/2025,260263,Customer 451,Lucknow,6/5/2024,Monitor 116,Electronics,65746
325,O00115,P0429,1,5018,C0451,8/27/2025,260263,Customer 451,Lucknow,6/5/2024,Vacuum 54,Home,5018
326,O00115,P0138,1,58007,C0451,8/27/2025,260263,Customer 451,Lucknow,6/5/2024,Desk 13,Furniture,58007
327,O00116,P0044,3,17021,C0771,12/23/2025,51063,Customer 771,Kolkata,8/14/2024,Headphones 44,Electronics,17021
328,O00117,P0498,3,4485,C0353,10/5/2025,205122,Customer 353,Chennai,8/26/2024,Bottle 123,Home,4485
329,O00117,P0388,1,50693,C0353,10/5/2025,205122,Customer 353,Chennai,8/26/2024,Bottle 13,Home,50693
330,O00117,P0302,2,61280,C0353,10/5/2025,205122,Customer 353,Chennai,8/26/2024,Jacket 52,Fashion,61280
331,O00117,P0117,3,6138,C0353,10/5/2025,205122,Customer 353,Chennai,8/26/2024,Laptop 117,Electronics,6138
332,O00118,P0294,2,15576,C0429,10/2/2025,246468,Customer 429,Bangalore,12/23/2024,T-Shirt 44,Fashion,15576
333,O00118,P0452,1,9004,C0429,10/2/2025,246468,Customer 429,Bangalore,12/23/2024,Bottle 77,Home,9004
334,O00118,P0121,2,67768,C0429,10/2/2025,246468,Customer 429,Bangalore,12/23/2024,Phone 121,Electronics,67768
335,O00118,P0244,3,23592,C0429,10/2/2025,246468,Customer 429,Bangalore,12/23/2024,Desk 119,Furniture,23592
336,O00119,P0462,3,4026,C0036,9/15/2025,138196,Customer 36,Pune,6/30/2024,Vacuum 87,Home,4026
337,O00119,P0265,1,42230,C0036,9/15/2025,138196,Customer 36,Pune,6/30/2024,Jeans 15,Fashion,42230
338,O00119,P0410,1,26526,C0036,9/15/2025,138196,Customer 36,Pune,6/30/2024,Bottle 35,Home,26526
339,O00119,P0293,2,27962,C0036,9/15/2025,138196,Customer 36,Pune,6/30/2024,Shoes 43,Fashion,27962
340,O00119,P0347,1,1438,C0036,9/15/2025,138196,Customer 36,Pune,6/30/2024,Shoes 97,Fashion,1438
341,O00120,P0414,1,31975,C0972,3/27/2025,33246,Customer 972,Ahmedabad,7/22/2024,Vacuum 39,Home,31975
342,O00120,P0099,1,1271,C0972,3/27/2025,33246,Customer 972,Ahmedabad,7/22/2024,Headphones 99,Electronics,1271
343,O00121,P0104,3,6905,C0434,2/10/2025,345825,Customer 434,Hyderabad,8/13/2024,Monitor 104,Electronics,6905
344,O00121,P0422,2,65644,C0434,2/10/2025,345825,Customer 434,Hyderabad,8/13/2024,Vacuum 47,Home,65644
345,O00121,P0322,2,18221,C0434,2/10/2025,345825,Customer 434,Hyderabad,8/13/2024,Jacket 72,Fashion,18221
346,O00121,P0076,3,52460,C0434,2/10/2025,345825,Customer 434,Hyderabad,8/13/2024,Headphones 76,Electronics,52460
347,O00122,P0199,3,42615,C0937,2/4/2025,127845,Customer 937,Mumbai,8/22/2024,Lamp 74,Furniture,42615
348,O00123,P0439,2,51466,C0407,10/10/2025,316858,Customer 407,Jaipur,7/7/2024,Bottle 64,Home,51466
349,O00123,P0142,1,8363,C0407,10/10/2025,316858,Customer 407,Jaipur,7/7/2024,Lamp 17,Furniture,8363
350,O00123,P0267,3,68521,C0407,10/10/2025,316858,Customer 407,Jaipur,7/7/2024,T-Shirt 17,Fashion,68521
351,O00124,P0401,1,32521,C0639,10/28/2025,500940,Customer 639,Pune,2/25/2024,Bottle 26,Home,32521
352,O00124,P0215,3,54705,C0639,10/28/2025,500940,Customer 639,Pune,2/25/2024,Shelf 90,Furniture,54705
353,O00124,P0058,3,22303,C0639,10/28/2025,500940,Customer 639,Pune,2/25/2024,Keyboard 58,Electronics,22303
354,O00124,P0213,3,62876,C0639,10/28/2025,500940,Customer 639,Pune,2/25/2024,Chair 88,Furniture,62876
355,O00124,P0077,1,48767,C0639,10/28/2025,500940,Customer 639,Pune,2/25/2024,Phone 77,Electronics,48767
356,O00125,P0400,3,47533,C0948,2/24/2025,465901,Customer 948,Hyderabad,9/25/2024,Mixer 25,Home,47533
357,O00125,P0052,2,68212,C0948,2/24/2025,465901,Customer 948,Hyderabad,9/25/2024,Headphones 52,Electronics,68212
358,O00125,P0403,2,14221,C0948,2/24/2025,465901,Customer 948,Hyderabad,9/25/2024,Vacuum 28,Home,14221
359,O00125,P0147,2,60449,C0948,2/24/2025,465901,Customer 948,Hyderabad,9/25/2024,Chair 22,Furniture,60449
360,O00125,P0445,2,18769,C0948,2/24/2025,465901,Customer 948,Hyderabad,9/25/2024,Mixer 70,Home,18769
361,O00126,P0312,2,32408,C0671,9/6/2025,451578,Customer 671,Delhi,1/11/2024,Jacket 62,Fashion,32408
362,O00126,P0243,1,45782,C0671,9/6/2025,451578,Customer 671,Delhi,1/11/2024,Chair 118,Furniture,45782
363,O00126,P0020,3,37631,C0671,9/6/2025,451578,Customer 671,Delhi,1/11/2024,Keyboard 20,Electronics,37631
364,O00126,P0089,3,67666,C0671,9/6/2025,451578,Customer 671,Delhi,1/11/2024,Monitor 89,Electronics,67666
365,O00126,P0142,3,8363,C0671,9/6/2025,451578,Customer 671,Delhi,1/11/2024,Lamp 17,Furniture,8363
366,O00127,P0203,2,43404,C0711,7/25/2025,86808,Customer 711,Chennai,9/28/2024,Shelf 78,Furniture,43404
367,O00128,P0382,2,17567,C0708,5/2/2025,35134,Customer 708,Lucknow,11/15/2024,Mixer 7,Home,17567
368,O00129,P0011,2,48296,C0943,5/18/2025,325070,Customer 943,Delhi,8/7/2024,Keyboard 11,Electronics,48296
369,O00129,P0173,2,53534,C0943,5/18/2025,325070,Customer 943,Delhi,8/7/2024,Chair 48,Furniture,53534
370,O00129,P0419,2,60705,C0943,5/18/2025,325070,Customer 943,Delhi,8/7/2024,Mixer 44,Home,60705
371,O00130,P0498,1,4485,C0864,9/9/2025,4485,Customer 864,Hyderabad,3/17/2024,Bottle 123,Home,4485
372,O00131,P0397,3,57173,C0138,6/3/2025,479900,Customer 138,Pune,9/3/2024,Air Fryer 22,Home,57173
373,O00131,P0423,2,39892,C0138,6/3/2025,479900,Customer 138,Pune,9/3/2024,Air Fryer 48,Home,39892
374,O00131,P0165,3,18192,C0138,6/3/2025,479900,Customer 138,Pune,9/3/2024,Shelf 40,Furniture,18192
375,O00131,P0138,3,58007,C0138,6/3/2025,479900,Customer 138,Pune,9/3/2024,Desk 13,Furniture,58007
376,O00132,P0109,3,36863,C0092,4/7/2025,535943,Customer 92,Jaipur,12/3/2024,Keyboard 109,Electronics,36863
377,O00132,P0468,2,48145,C0092,4/7/2025,535943,Customer 92,Jaipur,12/3/2024,Air Fryer 93,Home,48145
378,O00132,P0422,3,65644,C0092,4/7/2025,535943,Customer 92,Jaipur,12/3/2024,Vacuum 47,Home,65644
379,O00132,P0209,2,66066,C0092,4/7/2025,535943,Customer 92,Jaipur,12/3/2024,Lamp 84,Furniture,66066
380,O00133,P0406,3,49992,C0841,1/29/2025,522029,Customer 841,Delhi,10/10/2024,Bottle 31,Home,49992
381,O00133,P0082,2,18665,C0841,1/29/2025,522029,Customer 841,Delhi,10/10/2024,Phone 82,Electronics,18665
382,O00133,P0034,1,48553,C0841,1/29/2025,522029,Customer 841,Delhi,10/10/2024,Headphones 34,Electronics,48553
383,O00133,P0160,3,37900,C0841,1/29/2025,522029,Customer 841,Delhi,10/10/2024,Desk 35,Furniture,37900
384,O00133,P0364,3,57490,C0841,1/29/2025,522029,Customer 841,Delhi,10/10/2024,Shoes 114,Fashion,57490
385,O00134,P0449,1,45852,C0030,3/30/2025,108866,Customer 30,Pune,1/24/2024,Vacuum 74,Home,45852
386,O00134,P0427,1,63014,C0030,3/30/2025,108866,Customer 30,Pune,1/24/2024,Vacuum 52,Home,63014
387,O00135,P0026,1,8711,C0256,1/17/2025,313443,Customer 256,Kolkata,12/6/2024,Headphones 26,Electronics,8711
388,O00135,P0471,2,64357,C0256,1/17/2025,313443,Customer 256,Kolkata,12/6/2024,Bottle 96,Home,64357
389,O00135,P0185,2,37498,C0256,1/17/2025,313443,Customer 256,Kolkata,12/6/2024,Shelf 60,Furniture,37498
390,O00135,P0361,2,50511,C0256,1/17/2025,313443,Customer 256,Kolkata,12/6/2024,Jeans 111,Fashion,50511
391,O00136,P0349,1,57073,C0518,7/23/2025,57073,Customer 518,Lucknow,11/18/2024,Jacket 99,Fashion,57073
392,O00137,P0305,2,41215,C0248,7/10/2025,562063,Customer 248,Hyderabad,11/15/2024,Jeans 55,Fashion,41215
393,O00137,P0229,3,60804,C0248,7/10/2025,562063,Customer 248,Hyderabad,11/15/2024,Desk 104,Furniture,60804
394,O00137,P0091,3,65391,C0248,7/10/2025,562063,Customer 248,Hyderabad,11/15/2024,Headphones 91,Electronics,65391
395,O00137,P0492,2,50524,C0248,7/10/2025,562063,Customer 248,Hyderabad,11/15/2024,Air Fryer 117,Home,50524
396,O00138,P0384,1,59030,C0353,3/25/2025,85120,Customer 353,Chennai,8/26/2024,Vacuum 9,Home,59030
397,O00138,P0426,2,9894,C0353,3/25/2025,85120,Customer 353,Chennai,8/26/2024,Vacuum 51,Home,9894
398,O00138,P0353,1,6302,C0353,3/25/2025,85120,Customer 353,Chennai,8/26/2024,Jeans 103,Fashion,6302
399,O00139,P0438,1,58629,C0396,1/26/2025,86591,Customer 396,Pune,9/21/2024,Air Fryer 63,Home,58629
400,O00139,P0293,1,27962,C0396,1/26/2025,86591,Customer 396,Pune,9/21/2024,Shoes 43,Fashion,27962
401,O00140,P0138,2,58007,C0663,4/26/2025,187102,Customer 663,Mumbai,7/4/2024,Desk 13,Furniture,58007
402,O00140,P0334,3,23696,C0663,4/26/2025,187102,Customer 663,Mumbai,7/4/2024,Jacket 84,Fashion,23696
403,O00141,P0243,1,45782,C0021,12/16/2025,45782,Customer 21,Hyderabad,2/19/2024,Chair 118,Furniture,45782
404,O00142,P0411,2,41380,C0663,3/30/2025,655758,Customer 663,Mumbai,7/4/2024,Vacuum 36,Home,41380
405,O00142,P0005,3,47667,C0663,3/30/2025,655758,Customer 663,Mumbai,7/4/2024,Headphones 5,Electronics,47667
406,O00142,P0115,3,66931,C0663,3/30/2025,655758,Customer 663,Mumbai,7/4/2024,Keyboard 115,Electronics,66931
407,O00142,P0130,3,54796,C0663,3/30/2025,655758,Customer 663,Mumbai,7/4/2024,Desk 5,Furniture,54796
408,O00142,P0312,2,32408,C0663,3/30/2025,655758,Customer 663,Mumbai,7/4/2024,Jacket 62,Fashion,32408
409,O00143,P0236,2,62075,C0434,7/12/2025,381087,Customer 434,Hyderabad,8/13/2024,Desk 111,Furniture,62075
410,O00143,P0130,2,54796,C0434,7/12/2025,381087,Customer 434,Hyderabad,8/13/2024,Desk 5,Furniture,54796
411,O00143,P0112,3,49115,C0434,7/12/2025,381087,Customer 434,Hyderabad,8/13/2024,Monitor 112,Electronics,49115
412,O00144,P0300,3,34483,C0534,11/16/2025,240711,Customer 534,Chennai,2/5/2024,Jeans 50,Fashion,34483
413,O00144,P0053,2,10536,C0534,11/16/2025,240711,Customer 534,Chennai,2/5/2024,Headphones 53,Electronics,10536
414,O00144,P0004,3,31132,C0534,11/16/2025,240711,Customer 534,Chennai,2/5/2024,Laptop 4,Electronics,31132
415,O00144,P0262,3,7598,C0534,11/16/2025,240711,Customer 534,Chennai,2/5/2024,T-Shirt 12,Fashion,7598
416,O00145,P0153,2,27368,C0609,11/8/2025,164833,Customer 609,Pune,5/26/2024,Shelf 28,Furniture,27368
417,O00145,P0351,1,30315,C0609,11/8/2025,164833,Customer 609,Pune,5/26/2024,Shoes 101,Fashion,30315
418,O00145,P0056,2,39891,C0609,11/8/2025,164833,Customer 609,Pune,5/26/2024,Phone 56,Electronics,39891
419,O00146,P0442,3,63477,C0284,11/24/2025,283167,Customer 284,Bangalore,4/22/2024,Mixer 67,Home,63477
420,O00146,P0142,3,8363,C0284,11/24/2025,283167,Customer 284,Bangalore,4/22/2024,Lamp 17,Furniture,8363
421,O00146,P0134,3,22549,C0284,11/24/2025,283167,Customer 284,Bangalore,4/22/2024,Lamp 9,Furniture,22549
422,O00147,P0265,1,42230,C0306,4/7/2025,92333,Customer 306,Bangalore,3/11/2024,Jeans 15,Fashion,42230
423,O00147,P0392,1,50103,C0306,4/7/2025,92333,Customer 306,Bangalore,3/11/2024,Air Fryer 17,Home,50103
424,O00148,P0339,3,52222,C0825,11/4/2025,490964,Customer 825,Lucknow,11/25/2024,Jeans 89,Fashion,52222
425,O00148,P0164,1,35737,C0825,11/4/2025,490964,Customer 825,Lucknow,11/25/2024,Chair 39,Furniture,35737
426,O00148,P0349,3,57073,C0825,11/4/2025,490964,Customer 825,Lucknow,11/25/2024,Jacket 99,Fashion,57073
427,O00148,P0072,2,63671,C0825,11/4/2025,490964,Customer 825,Lucknow,11/25/2024,Monitor 72,Electronics,63671
428,O00149,P0208,3,21134,C0303,5/13/2025,262066,Customer 303,Chennai,4/30/2024,Shelf 83,Furniture,21134
429,O00149,P0199,3,42615,C0303,5/13/2025,262066,Customer 303,Chennai,4/30/2024,Lamp 74,Furniture,42615
430,O00149,P0378,3,14165,C0303,5/13/2025,262066,Customer 303,Chennai,4/30/2024,Bottle 3,Home,14165
431,O00149,P0019,1,28324,C0303,5/13/2025,262066,Customer 303,Chennai,4/30/2024,Monitor 19,Electronics,28324
432,O00150,P0327,3,63534,C0352,4/24/2025,424763,Customer 352,Pune,10/15/2024,Shoes 77,Fashion,63534
433,O00150,P0402,2,25830,C0352,4/24/2025,424763,Customer 352,Pune,10/15/2024,Vacuum 27,Home,25830
