order_item_id,order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,unit_price,discount,total_amount,city,region,payment_method,shipping_mode,sales_channel,return_status
208,208,6/24/2025,942,Customer_866,462,Product_445,Beauty,4,2320,0,9280,Delhi,North,UPI,Same Day,Marketplace,Yes
209,209,7/2/2024,65,Customer_849,301,Product_74,Sports,1,2551,5,2423.45,Bengaluru,South,Card,Same Day,Retail,No
210,210,1/28/2025,2824,Customer_2967,41,Product_257,Fashion,1,900,15,765,Mumbai,West,Card,Standard,Marketplace,No
211,211,3/3/2026,122,Customer_2598,140,Product_402,Sports,4,1968,10,7084.8,Bengaluru,South,NetBanking,Express,Mobile App,No
212,212,3/28/2024,1210,Customer_1010,366,Product_38,Electronics,3,1363,15,3475.65,Lucknow,North,Card,Same Day,Retail,No
213,213,1/4/2025,375,Customer_22,483,Product_158,Sports,3,2309,0,6927,Delhi,North,Card,Standard,Mobile App,No
214,214,4/4/2025,2273,Customer_2099,209,Product_53,Electronics,1,2999,20,2399.2,Lucknow,North,UPI,Same Day,Marketplace,No
215,215,1/13/2024,1695,Customer_1589,399,Product_44,Beauty,2,4785,20,7656,Bengaluru,South,Card,Same Day,Retail,Yes
216,216,5/22/2024,1234,Customer_1100,253,Product_75,Electronics,2,3660,10,6588,Bengaluru,South,NetBanking,Express,Retail,Yes
217,217,1/4/2025,1011,Customer_2953,321,Product_254,Beauty,5,1701,15,7229.25,Bengaluru,South,UPI,Standard,Marketplace,Yes
218,218,2/9/2025,2541,Customer_1557,412,Product_442,Fashion,4,2842,15,9662.8,Bengaluru,South,Card,Express,Marketplace,Yes
219,219,5/5/2025,728,Customer_1632,496,Product_164,Fashion,4,4817,30,13487.6,Bengaluru,South,Card,Express,Retail,No
220,220,4/16/2026,1496,Customer_467,478,Product_289,Home,5,4569,5,21702.75,Kolkata,East,UPI,Same Day,Retail,Yes
221,221,3/24/2025,2838,Customer_284,420,Product_435,Sports,4,1240,25,3720,Bengaluru,South,COD,Standard,Marketplace,Yes
222,222,1/2/2026,1545,Customer_303,230,Product_307,Sports,5,3383,20,13532,Kolkata,East,NetBanking,Same Day,Website,No
223,223,12/19/2025,2433,Customer_2614,469,Product_44,Electronics,2,3008,5,5715.2,Lucknow,North,UPI,Same Day,Retail,No
224,224,3/26/2026,434,Customer_44,51,Product_133,Home,5,4349,20,17396,Kolkata,East,Card,Express,Marketplace,No
225,225,4/19/2025,2829,Customer_2050,78,Product_177,Electronics,4,956,10,3441.6,Lucknow,North,NetBanking,Standard,Website,Yes
226,226,12/22/2024,1406,Customer_1866,402,Product_106,Beauty,4,2953,15,10040.2,Bengaluru,South,UPI,Express,Retail,No
227,227,3/9/2024,184,Customer_2912,59,Product_12,Fashion,1,1446,25,1084.5,Bengaluru,South,Card,Same Day,Mobile App,Yes
228,228,12/4/2024,1747,Customer_1893,119,Product_409,Sports,2,1626,25,2439,Lucknow,North,NetBanking,Express,Website,Yes
229,229,4/5/2025,1760,Customer_1593,3,Product_361,Home,2,2380,30,3332,Lucknow,North,UPI,Same Day,Website,Yes
230,230,1/9/2025,808,Customer_1875,59,Product_135,Sports,5,2667,20,10668,Bengaluru,South,NetBanking,Same Day,Retail,Yes
231,231,12/22/2024,1876,Customer_2529,89,Product_417,Fashion,5,4934,0,24670,Bengaluru,South,Card,Express,Website,Yes
232,232,11/8/2024,750,Customer_1530,356,Product_73,Beauty,4,3526,20,11283.2,Delhi,North,Card,Same Day,Retail,No
233,233,7/9/2024,2604,Customer_2202,356,Product_471,Home,5,1466,15,6230.5,Kolkata,East,COD,Standard,Mobile App,No
234,234,5/12/2026,2538,Customer_220,444,Product_184,Electronics,4,1218,5,4628.4,Kolkata,East,NetBanking,Same Day,Retail,No
235,235,12/2/2025,1703,Customer_2909,431,Product_228,Sports,2,777,20,1243.2,Kolkata,East,UPI,Standard,Marketplace,Yes
236,236,10/8/2024,2203,Customer_1183,87,Product_400,Sports,5,4157,20,16628,Mumbai,West,UPI,Same Day,Website,No
237,237,3/4/2026,1503,Customer_2221,422,Product_388,Electronics,4,4575,5,17385,Lucknow,North,NetBanking,Standard,Mobile App,No
238,238,6/14/2026,1843,Customer_1077,179,Product_442,Electronics,4,1061,30,2970.8,Delhi,North,Card,Standard,Marketplace,No
239,239,6/18/2024,571,Customer_847,417,Product_106,Electronics,5,2973,20,11892,Lucknow,North,COD,Same Day,Mobile App,No
240,240,12/21/2025,1186,Customer_2346,137,Product_488,Beauty,1,1210,30,847,Bengaluru,South,NetBanking,Standard,Marketplace,Yes
241,241,12/19/2025,1023,Customer_600,365,Product_165,Home,4,4109,5,15614.2,Mumbai,West,COD,Same Day,Retail,No
242,242,4/7/2025,2596,Customer_382,207,Product_264,Fashion,3,3824,15,9751.2,Delhi,North,COD,Same Day,Website,Yes
243,243,1/18/2026,2601,Customer_2721,358,Product_184,Electronics,5,3358,5,15950.5,Kolkata,East,NetBanking,Standard,Retail,No
244,244,11/26/2024,1384,Customer_2242,296,Product_67,Beauty,4,2915,25,8745,Bengaluru,South,UPI,Standard,Website,No
245,245,1/17/2024,648,Customer_1808,234,Product_1,Sports,2,1180,25,1770,Delhi,North,COD,Standard,Marketplace,Yes
246,246,11/1/2025,1026,Customer_338,191,Product_341,Home,1,3346,25,2509.5,Bengaluru,South,COD,Same Day,Mobile App,No
247,247,11/2/2025,2883,Customer_390,1,Product_110,Sports,1,1187,20,949.6,Delhi,North,Card,Same Day,Retail,Yes
248,248,1/9/2024,494,Customer_1730,356,Product_68,Sports,1,1975,15,1678.75,Bengaluru,South,UPI,Same Day,Website,Yes
249,249,11/16/2024,1226,Customer_562,196,Product_397,Home,2,660,20,1056,Bengaluru,South,UPI,Same Day,Mobile App,No
250,250,12/25/2024,2573,Customer_621,471,Product_211,Beauty,4,1879,0,7516,Mumbai,West,UPI,Standard,Website,No
251,251,12/25/2024,1289,Customer_573,127,Product_142,Electronics,2,4633,20,7412.8,Kolkata,East,COD,Same Day,Website,No
252,252,7/29/2024,2486,Customer_2088,97,Product_383,Sports,3,547,30,1148.7,Lucknow,North,Card,Express,Retail,Yes
253,253,9/3/2024,2614,Customer_2433,37,Product_271,Electronics,3,2692,5,7672.2,Kolkata,East,NetBanking,Same Day,Retail,No
254,254,7/13/2025,1930,Customer_299,9,Product_301,Electronics,1,2247,5,2134.65,Mumbai,West,UPI,Standard,Retail,No
255,255,10/5/2025,1702,Customer_1735,360,Product_206,Electronics,5,4504,20,18016,Lucknow,North,Card,Express,Website,No
256,256,3/21/2024,833,Customer_637,275,Product_168,Sports,5,641,10,2884.5,Lucknow,North,NetBanking,Same Day,Mobile App,Yes
257,257,9/7/2024,1780,Customer_476,233,Product_314,Beauty,1,2633,25,1974.75,Delhi,North,Card,Standard,Website,Yes
258,258,12/19/2025,672,Customer_2034,488,Product_178,Beauty,5,2223,5,10559.25,Delhi,North,COD,Standard,Marketplace,Yes
259,259,2/28/2026,1373,Customer_1759,140,Product_269,Electronics,3,4823,25,10851.75,Delhi,North,UPI,Express,Retail,No
260,260,2/26/2024,2322,Customer_684,189,Product_81,Fashion,1,4801,25,3600.75,Kolkata,East,UPI,Standard,Website,Yes
261,261,5/29/2026,1002,Customer_189,242,Product_187,Sports,2,1566,30,2192.4,Delhi,North,UPI,Same Day,Retail,Yes
262,262,11/25/2024,1705,Customer_2951,164,Product_139,Electronics,5,3154,0,15770,Mumbai,West,UPI,Standard,Mobile App,Yes
263,263,2/14/2025,1906,Customer_1157,397,Product_433,Fashion,3,807,20,1936.8,Delhi,North,NetBanking,Standard,Marketplace,Yes
264,264,10/25/2024,1245,Customer_2551,125,Product_238,Fashion,5,4141,30,14493.5,Lucknow,North,Card,Same Day,Mobile App,Yes
265,265,1/7/2024,98,Customer_955,278,Product_178,Electronics,3,111,30,233.1,Kolkata,East,NetBanking,Same Day,Marketplace,Yes
266,266,7/29/2024,976,Customer_1720,252,Product_493,Electronics,2,2392,0,4784,Lucknow,North,UPI,Standard,Retail,No
267,267,4/14/2025,2379,Customer_392,259,Product_69,Sports,1,4948,20,3958.4,Delhi,North,UPI,Express,Mobile App,Yes
268,268,10/25/2024,1291,Customer_1610,359,Product_426,Fashion,3,3808,10,10281.6,Bengaluru,South,Card,Standard,Mobile App,Yes
269,269,3/9/2026,447,Customer_637,55,Product_85,Sports,4,2672,15,9084.8,Lucknow,North,UPI,Same Day,Marketplace,Yes
270,270,4/7/2025,1898,Customer_1086,437,Product_62,Electronics,2,2592,30,3628.8,Bengaluru,South,UPI,Standard,Marketplace,Yes
271,271,4/3/2024,1458,Customer_1624,263,Product_26,Fashion,3,1524,0,4572,Mumbai,West,NetBanking,Express,Mobile App,Yes
272,272,4/18/2025,573,Customer_498,7,Product_32,Home,2,1723,30,2412.2,Delhi,North,NetBanking,Express,Website,No
273,273,4/12/2026,90,Customer_265,102,Product_463,Sports,2,853,30,1194.2,Delhi,North,COD,Standard,Website,No
274,274,2/21/2024,2351,Customer_1775,421,Product_371,Sports,4,341,15,1159.4,Mumbai,West,NetBanking,Standard,Marketplace,Yes
275,275,7/10/2024,1147,Customer_1827,453,Product_77,Electronics,5,2113,25,7923.75,Bengaluru,South,COD,Express,Retail,No
276,276,3/3/2024,1146,Customer_1569,71,Product_215,Home,5,2141,25,8028.75,Delhi,North,UPI,Express,Marketplace,No
277,277,7/11/2025,1410,Customer_2317,258,Product_165,Sports,3,1573,0,4719,Kolkata,East,COD,Same Day,Mobile App,Yes
278,278,4/10/2026,240,Customer_1933,272,Product_184,Beauty,2,1407,0,2814,Bengaluru,South,Card,Same Day,Mobile App,No
279,279,6/30/2025,899,Customer_2359,434,Product_409,Sports,3,1523,5,4340.55,Delhi,North,Card,Same Day,Marketplace,No
280,280,8/28/2025,2882,Customer_2870,181,Product_486,Beauty,5,1264,20,5056,Delhi,North,Card,Express,Marketplace,Yes
281,281,5/17/2025,370,Customer_231,120,Product_309,Home,1,4412,15,3750.2,Delhi,North,UPI,Express,Mobile App,Yes
282,282,12/14/2024,1326,Customer_244,12,Product_76,Beauty,2,1008,30,1411.2,Mumbai,West,COD,Standard,Marketplace,No
283,283,8/23/2025,1379,Customer_1237,166,Product_70,Home,4,4091,25,12273,Delhi,North,COD,Standard,Marketplace,Yes
284,284,11/12/2025,719,Customer_1550,158,Product_376,Fashion,2,1555,25,2332.5,Lucknow,North,UPI,Same Day,Retail,Yes
285,285,7/5/2024,1304,Customer_2505,114,Product_328,Beauty,1,4164,5,3955.8,Lucknow,North,COD,Same Day,Website,Yes
286,286,12/21/2024,688,Customer_2606,454,Product_494,Electronics,3,3758,0,11274,Bengaluru,South,COD,Standard,Mobile App,Yes
287,287,12/24/2024,443,Customer_2951,1,Product_25,Sports,4,3537,5,13440.6,Bengaluru,South,NetBanking,Express,Retail,No
288,288,7/13/2025,416,Customer_1964,404,Product_443,Beauty,2,1432,15,2434.4,Kolkata,East,UPI,Standard,Marketplace,Yes
289,289,11/22/2024,429,Customer_304,176,Product_88,Sports,2,714,20,1142.4,Bengaluru,South,UPI,Express,Retail,Yes
290,290,3/17/2025,2488,Customer_1779,81,Product_28,Electronics,3,1783,5,5081.55,Mumbai,West,NetBanking,Same Day,Marketplace,No
291,291,10/31/2024,393,Customer_204,202,Product_293,Beauty,4,1358,0,5432,Mumbai,West,COD,Standard,Retail,Yes
292,292,10/28/2024,1968,Customer_818,50,Product_14,Home,2,2490,0,4980,Lucknow,North,NetBanking,Standard,Marketplace,No
293,293,4/27/2025,2708,Customer_1086,47,Product_329,Beauty,4,1614,10,5810.4,Kolkata,East,NetBanking,Express,Mobile App,No
294,294,2/15/2024,1802,Customer_1905,135,Product_116,Fashion,5,604,5,2869,Bengaluru,South,UPI,Standard,Marketplace,No
295,295,2/13/2026,932,Customer_2268,32,Product_431,Sports,5,3529,20,14116,Lucknow,North,NetBanking,Same Day,Mobile App,No
296,296,11/2/2024,1618,Customer_2926,18,Product_258,Beauty,5,4781,25,17928.75,Delhi,North,Card,Standard,Retail,Yes
297,297,6/20/2024,790,Customer_517,22,Product_217,Electronics,4,1754,30,4911.2,Mumbai,West,Card,Same Day,Marketplace,No
298,298,1/14/2026,357,Customer_1590,285,Product_204,Beauty,3,2362,20,5668.8,Delhi,North,NetBanking,Standard,Retail,Yes
299,299,2/28/2025,608,Customer_2321,302,Product_299,Electronics,1,4709,30,3296.3,Mumbai,West,UPI,Express,Marketplace,No
300,300,9/27/2024,2683,Customer_1989,293,Product_312,Sports,1,1510,10,1359,Kolkata,East,NetBanking,Standard,Retail,Yes
301,301,2/9/2025,2829,Customer_974,26,Product_382,Sports,3,3151,0,9453,Bengaluru,South,COD,Express,Marketplace,No
302,302,5/13/2026,2852,Customer_2806,51,Product_498,Home,2,2561,25,3841.5,Kolkata,East,NetBanking,Express,Marketplace,No
303,303,9/11/2025,770,Customer_1810,109,Product_468,Sports,4,4331,30,12126.8,Delhi,North,COD,Standard,Mobile App,Yes
304,304,11/14/2024,1653,Customer_556,400,Product_436,Beauty,5,337,5,1600.75,Lucknow,North,Card,Standard,Website,Yes
305,305,2/3/2024,208,Customer_1477,361,Product_102,Fashion,3,3902,20,9364.8,Kolkata,East,NetBanking,Same Day,Website,Yes
306,306,9/4/2024,2003,Customer_2434,229,Product_91,Sports,5,4616,10,20772,Bengaluru,South,COD,Standard,Marketplace,Yes
307,307,10/18/2024,1584,Customer_204,84,Product_438,Beauty,2,1913,25,2869.5,Delhi,North,Card,Same Day,Mobile App,No
308,308,10/29/2025,2103,Customer_83,443,Product_400,Electronics,4,1183,25,3549,Kolkata,East,Card,Same Day,Website,Yes
309,309,9/15/2024,1252,Customer_2920,496,Product_364,Fashion,4,3184,30,8915.2,Lucknow,North,COD,Express,Marketplace,Yes
310,310,4/22/2025,2774,Customer_2133,423,Product_320,Sports,5,938,0,4690,Bengaluru,South,COD,Same Day,Marketplace,No
311,311,12/1/2025,1974,Customer_262,173,Product_142,Fashion,3,2239,25,5037.75,Delhi,North,COD,Standard,Mobile App,Yes
312,312,2/28/2024,1656,Customer_2706,164,Product_349,Home,1,4174,10,3756.6,Lucknow,North,COD,Express,Retail,No
313,313,1/24/2026,2389,Customer_2901,293,Product_418,Home,3,1921,25,4322.25,Delhi,North,NetBanking,Same Day,Marketplace,No
314,314,5/15/2026,2694,Customer_2287,93,Product_151,Electronics,4,1148,25,3444,Mumbai,West,COD,Same Day,Mobile App,No
315,315,11/1/2025,911,Customer_1456,115,Product_382,Fashion,4,2814,10,10130.4,Delhi,North,COD,Same Day,Marketplace,No
316,316,5/21/2026,1928,Customer_220,444,Product_325,Beauty,5,683,15,2902.75,Delhi,North,Card,Same Day,Website,No
317,317,6/26/2025,1693,Customer_222,446,Product_438,Home,2,1740,10,3132,Bengaluru,South,NetBanking,Same Day,Retail,Yes
318,318,11/19/2024,332,Customer_1998,171,Product_324,Home,3,575,0,1725,Mumbai,West,NetBanking,Express,Mobile App,Yes
319,319,8/13/2025,2006,Customer_361,67,Product_315,Sports,4,3404,15,11573.6,Mumbai,West,NetBanking,Express,Website,Yes
320,320,6/30/2025,2993,Customer_1529,487,Product_8,Fashion,5,1661,0,8305,Mumbai,West,UPI,Same Day,Mobile App,Yes
321,321,12/11/2025,1279,Customer_529,53,Product_197,Beauty,5,2607,5,12383.25,Bengaluru,South,UPI,Standard,Marketplace,No
322,322,4/11/2025,2443,Customer_2147,173,Product_223,Home,3,4115,10,11110.5,Lucknow,North,Card,Standard,Retail,Yes
323,323,8/21/2024,2979,Customer_538,109,Product_376,Electronics,5,4233,5,20106.75,Mumbai,West,UPI,Express,Website,No
324,324,6/16/2026,2191,Customer_2553,25,Product_305,Electronics,1,261,0,261,Bengaluru,South,UPI,Express,Retail,No
325,325,5/6/2024,1036,Customer_1944,360,Product_79,Home,1,2566,15,2181.1,Lucknow,North,UPI,Same Day,Marketplace,Yes
326,326,3/4/2025,2096,Customer_2945,317,Product_61,Fashion,1,970,15,824.5,Delhi,North,Card,Same Day,Mobile App,No
327,327,5/1/2026,827,Customer_1467,361,Product_210,Fashion,2,422,20,675.2,Lucknow,North,NetBanking,Standard,Retail,No
328,328,8/28/2024,53,Customer_2752,46,Product_465,Electronics,5,4147,5,19698.25,Delhi,North,UPI,Same Day,Website,Yes
329,329,9/19/2024,1871,Customer_1213,136,Product_238,Electronics,1,1531,30,1071.7,Mumbai,West,UPI,Express,Marketplace,No
330,330,3/12/2025,390,Customer_188,5,Product_437,Home,2,2792,10,5025.6,Delhi,North,NetBanking,Same Day,Marketplace,Yes
331,331,1/16/2025,750,Customer_467,206,Product_205,Sports,3,3259,25,7332.75,Bengaluru,South,NetBanking,Express,Mobile App,Yes
332,332,5/15/2024,653,Customer_425,214,Product_467,Beauty,4,4760,25,14280,Delhi,North,NetBanking,Standard,Retail,No
333,333,9/18/2025,2804,Customer_2979,499,Product_457,Home,4,4098,0,16392,Delhi,North,NetBanking,Express,Website,Yes
334,334,9/24/2024,51,Customer_2886,445,Product_348,Beauty,5,4728,5,22458,Bengaluru,South,COD,Same Day,Website,No
335,335,11/8/2025,1974,Customer_1417,340,Product_347,Sports,2,4673,20,7476.8,Mumbai,West,UPI,Standard,Mobile App,No
336,336,5/22/2026,678,Customer_307,385,Product_252,Fashion,2,2810,10,5058,Kolkata,East,UPI,Same Day,Mobile App,No
337,337,2/16/2025,323,Customer_1881,228,Product_411,Beauty,4,821,30,2298.8,Mumbai,West,NetBanking,Express,Marketplace,Yes
338,338,5/24/2025,421,Customer_1653,212,Product_19,Beauty,5,101,30,353.5,Delhi,North,UPI,Same Day,Marketplace,Yes
339,339,11/1/2025,1397,Customer_1489,423,Product_28,Home,4,2819,20,9020.8,Kolkata,East,NetBanking,Same Day,Marketplace,No
340,340,4/26/2024,2699,Customer_909,2,Product_175,Fashion,3,4586,20,11006.4,Delhi,North,COD,Same Day,Website,Yes
341,341,6/17/2024,576,Customer_2937,381,Product_370,Sports,1,2183,20,1746.4,Kolkata,East,Card,Standard,Website,No
342,342,8/8/2024,781,Customer_2936,174,Product_56,Sports,1,4923,0,4923,Kolkata,East,NetBanking,Express,Mobile App,No
343,343,1/5/2024,199,Customer_2267,479,Product_222,Beauty,4,4264,30,11939.2,Lucknow,North,Card,Same Day,Mobile App,Yes
344,344,4/16/2024,2694,Customer_2460,311,Product_452,Fashion,5,3251,15,13816.75,Kolkata,East,Card,Express,Retail,No
345,345,10/28/2024,547,Customer_566,212,Product_309,Beauty,3,4587,30,9632.7,Kolkata,East,COD,Same Day,Mobile App,Yes
346,346,8/2/2024,2927,Customer_1191,352,Product_177,Home,2,4227,20,6763.2,Lucknow,North,COD,Same Day,Website,No
347,347,7/29/2025,2388,Customer_2338,483,Product_342,Sports,5,2442,30,8547,Kolkata,East,NetBanking,Standard,Website,Yes
348,348,1/25/2025,218,Customer_2746,29,Product_103,Fashion,2,2447,25,3670.5,Mumbai,West,COD,Standard,Website,No
349,349,7/27/2024,133,Customer_1470,417,Product_232,Electronics,5,4702,30,16457,Lucknow,North,Card,Same Day,Retail,Yes
350,350,6/7/2025,2839,Customer_2722,25,Product_475,Sports,4,3512,30,9833.6,Bengaluru,South,COD,Same Day,Website,Yes
351,351,1/31/2026,832,Customer_2542,445,Product_400,Sports,2,3112,30,4356.8,Bengaluru,South,Card,Same Day,Mobile App,No
352,352,4/4/2025,2797,Customer_306,96,Product_493,Home,5,1077,15,4577.25,Mumbai,West,UPI,Express,Marketplace,No
353,353,5/13/2024,2393,Customer_1045,3,Product_170,Sports,2,427,5,811.3,Mumbai,West,COD,Same Day,Website,No
354,354,5/17/2025,2254,Customer_1467,38,Product_402,Fashion,5,1901,5,9029.75,Lucknow,North,UPI,Same Day,Mobile App,No
355,355,7/10/2025,1653,Customer_377,179,Product_114,Home,3,2812,10,7592.4,Lucknow,North,COD,Standard,Retail,Yes
356,356,4/27/2024,1826,Customer_985,464,Product_329,Beauty,5,2097,0,10485,Bengaluru,South,COD,Express,Website,No
357,357,9/19/2024,2966,Customer_1159,13,Product_467,Beauty,3,4313,30,9057.3,Lucknow,North,NetBanking,Express,Website,No
358,358,10/29/2025,1313,Customer_2105,43,Product_486,Electronics,2,4507,20,7211.2,Mumbai,West,UPI,Same Day,Website,Yes
359,359,11/17/2025,2808,Customer_1738,428,Product_54,Home,5,3665,25,13743.75,Mumbai,West,UPI,Same Day,Mobile App,Yes
360,360,4/15/2025,156,Customer_359,38,Product_28,Home,3,4671,0,14013,Bengaluru,South,Card,Express,Retail,No
361,361,4/6/2025,1774,Customer_1296,9,Product_200,Electronics,5,148,25,555,Kolkata,East,UPI,Same Day,Website,Yes
362,362,1/1/2025,435,Customer_1188,403,Product_352,Fashion,5,808,10,3636,Lucknow,North,NetBanking,Express,Retail,Yes
363,363,4/30/2025,2186,Customer_901,70,Product_383,Sports,5,2516,25,9435,Mumbai,West,Card,Express,Marketplace,Yes
364,364,7/20/2025,580,Customer_505,22,Product_3,Beauty,5,3328,20,13312,Lucknow,North,UPI,Express,Mobile App,No
365,365,8/4/2024,2646,Customer_2100,73,Product_83,Home,2,2170,5,4123,Kolkata,East,UPI,Standard,Website,No
366,366,10/22/2025,300,Customer_1191,344,Product_35,Fashion,1,1717,25,1287.75,Lucknow,North,NetBanking,Express,Marketplace,Yes
367,367,11/18/2025,410,Customer_1168,318,Product_36,Home,3,4080,15,10404,Mumbai,West,COD,Same Day,Marketplace,Yes
368,368,8/2/2025,1493,Customer_1296,491,Product_220,Home,1,2665,5,2531.75,Lucknow,North,Card,Same Day,Retail,No
369,369,5/10/2026,551,Customer_2784,376,Product_170,Sports,4,3748,10,13492.8,Bengaluru,South,COD,Express,Website,Yes
370,370,10/23/2025,336,Customer_1150,440,Product_424,Home,5,1709,10,7690.5,Lucknow,North,UPI,Same Day,Website,Yes
371,371,5/19/2026,2588,Customer_128,417,Product_298,Beauty,4,4933,5,18745.4,Lucknow,North,UPI,Same Day,Marketplace,No
372,372,10/31/2025,1499,Customer_1608,115,Product_457,Beauty,3,1196,15,3049.8,Mumbai,West,UPI,Express,Marketplace,Yes
373,373,11/9/2025,2516,Customer_2803,85,Product_388,Beauty,2,3755,5,7134.5,Mumbai,West,Card,Same Day,Mobile App,No
374,374,1/2/2025,897,Customer_1998,119,Product_33,Fashion,3,2017,0,6051,Delhi,North,Card,Same Day,Marketplace,No
375,375,4/25/2025,191,Customer_164,333,Product_166,Electronics,5,2340,30,8190,Kolkata,East,COD,Same Day,Mobile App,No
376,376,10/31/2025,1497,Customer_2408,335,Product_460,Electronics,5,2160,15,9180,Kolkata,East,Card,Same Day,Retail,No
377,377,4/16/2026,1995,Customer_1975,455,Product_310,Electronics,5,1238,15,5261.5,Bengaluru,South,Card,Standard,Website,No
378,378,8/4/2024,766,Customer_645,186,Product_309,Electronics,2,3496,30,4894.4,Mumbai,West,COD,Same Day,Website,No
379,379,11/22/2025,1963,Customer_864,303,Product_83,Sports,1,2096,0,2096,Kolkata,East,Card,Same Day,Mobile App,Yes
380,380,10/6/2025,161,Customer_2345,76,Product_29,Home,3,1574,20,3777.6,Lucknow,North,NetBanking,Same Day,Website,No
381,381,3/28/2024,1840,Customer_2485,242,Product_445,Sports,2,1897,30,2655.8,Mumbai,West,NetBanking,Same Day,Mobile App,Yes
382,382,9/30/2025,1084,Customer_687,371,Product_352,Fashion,4,4986,20,15955.2,Lucknow,North,UPI,Standard,Retail,No
